"importer","exporter","species","quantity","hs_year","year","common_name","Genus","Subfamily","Family","Order","Class","Superclass","Phylum","Kingdom","isscaap_group","prod_method","habitat"
"AUS","PNG","fenneropenaeus merguiensis",21.5400533333333,96,2007,"banana prawn","fenneropenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"AUS","PNG","metapenaeus",5.49360551724138,96,2007,"metapenaeus shrimps nei","metapenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"AUS","PNG","penaeus monodon",10.8865554022989,96,2007,"giant tiger prawn","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"AUS","SAU","fenneropenaeus indicus",402.751313671876,96,2007,"indian white prawn","fenneropenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Aquaculture","Marine"
"AUS","SAU","metapenaeus monoceros",48.44630444043,96,2007,"speckled shrimp","metapenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"AUS","SAU","penaeus",1.94569672438815,96,2007,"penaeus shrimps nei","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"AUS","SAU","penaeus semisulcatus",239.604873627893,96,2007,"green tiger prawn","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"AUS","SGP","penaeus monodon",203.003948472803,96,2007,"giant tiger prawn","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Aquaculture","Marine"
"AUS","SWE","pandalus borealis",7.65686242925099,96,2007,"northern prawn","pandalus",NA,"pandalidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"AUS","THA","fenneropenaeus merguiensis",7.2395578335153,96,2007,"banana prawn","fenneropenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Aquaculture","Marine"
"AUS","THA","fenneropenaeus merguiensis",243.189170537671,96,2007,"banana prawn","fenneropenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"AUS","THA","litopenaeus vannamei",10895.1326736501,96,2007,"whiteleg shrimp","litopenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Aquaculture","Marine"
"AUS","THA","melicertus latisulcatus",79.4775592424133,96,2007,"western king prawn","melicertus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"AUS","THA","metapenaeus",309.07697840272,96,2007,"metapenaeus shrimps nei","metapenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"AUS","THA","penaeus",6.40245275108141,96,2007,"penaeus shrimps nei","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Aquaculture","Marine"
"AUS","THA","penaeus",1205.65868246164,96,2007,"penaeus shrimps nei","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"AUS","THA","penaeus monodon",415.542819000605,96,2007,"giant tiger prawn","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Aquaculture","Marine"
"AUS","THA","penaeus monodon",77.7220051182862,96,2007,"giant tiger prawn","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"AUS","THA","penaeus semisulcatus",51.0636353935484,96,2007,"green tiger prawn","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"AUS","THA","sergestidae",193.622520341842,96,2007,"sergestid shrimps nei",NA,NA,"sergestidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"AUS","USA","crangonidae",9.43520367412863,96,2007,"natantian decapods nei",NA,NA,"crangonidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"AUS","USA","farfantepenaeus aztecus",267.400267473863,96,2007,"northern brown shrimp","farfantepenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"AUS","USA","farfantepenaeus duorarum",12.0869963687255,96,2007,"northern pink shrimp","farfantepenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"AUS","USA","litopenaeus setiferus",254.440103347981,96,2007,"northern white shrimp","litopenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"AUS","USA","litopenaeus vannamei",12.2390649107022,96,2007,"whiteleg shrimp","litopenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Aquaculture","Marine"
"AUS","USA","pandalus borealis",18.4803244891031,96,2007,"northern prawn","pandalus",NA,"pandalidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"AUS","USA","pandalus jordani",54.5533630749175,96,2007,"ocean shrimp","pandalus",NA,"pandalidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"AUS","USA","pleoticus robustus",2.1682030823769,96,2007,"royal red shrimp","pleoticus",NA,"solenoceridae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"AUS","USA","sicyonia brevirostris",1.5550234776323,96,2007,"rock shrimp","sicyonia",NA,"sicyoniidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"AUS","USA","xiphopenaeus kroyeri",3.33569704981062,96,2007,"seabob","xiphopenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"AUS","VNM","crangonidae",6.16980756387971,96,2007,"natantian decapods nei",NA,NA,"crangonidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Inland"
"AUS","VNM","crangonidae",60.1556237478272,96,2007,"natantian decapods nei",NA,NA,"crangonidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"AUS","VNM","fenneropenaeus indicus",323.170385367522,96,2007,"indian white prawn","fenneropenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Aquaculture","Marine"
"AUS","VNM","fenneropenaeus merguiensis",1298.54974470405,96,2007,"banana prawn","fenneropenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Aquaculture","Marine"
"AUS","VNM","litopenaeus vannamei",4621.03448235802,96,2007,"whiteleg shrimp","litopenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Aquaculture","Marine"
"AUS","VNM","penaeus monodon",8280.57684263881,96,2007,"giant tiger prawn","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Aquaculture","Marine"
"AUS","ZAF","haliporoides triarthrus",21.5879992090102,96,2007,"knife shrimp","haliporoides",NA,"solenoceridae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"BGD","AUS","fenneropenaeus merguiensis",3.22028150572831,96,2007,"banana prawn","fenneropenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"BGD","AUS","metapenaeus endeavouri",1.59134533551555,96,2007,"endeavour shrimp","metapenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"BGD","AUS","penaeus",4.71907037643208,96,2007,"penaeus shrimps nei","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Aquaculture","Marine"
"BGD","AUS","penaeus",13.1987397708674,96,2007,"penaeus shrimps nei","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"BGD","AUS","penaeus monodon",6.21869271685761,96,2007,"giant tiger prawn","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"CAN","AUS","fenneropenaeus merguiensis",3.0228784756094,96,2007,"banana prawn","fenneropenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"CAN","AUS","metapenaeus endeavouri",1.49379597821943,96,2007,"endeavour shrimp","metapenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"CAN","AUS","penaeus",4.42979169380914,96,2007,"penaeus shrimps nei","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Aquaculture","Marine"
"CAN","AUS","penaeus",12.3896579499503,96,2007,"penaeus shrimps nei","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"CAN","AUS","penaeus monodon",5.83748729009524,96,2007,"giant tiger prawn","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"CHE","AUS","fenneropenaeus merguiensis",10.3391100784945,96,2007,"banana prawn","fenneropenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"CHE","AUS","metapenaeus endeavouri",5.10921003878909,96,2007,"endeavour shrimp","metapenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"CHE","AUS","penaeus",15.1511561965322,96,2007,"penaeus shrimps nei","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Aquaculture","Marine"
"CHE","AUS","penaeus",42.3761783389611,96,2007,"penaeus shrimps nei","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"CHE","AUS","penaeus monodon",19.9658782716827,96,2007,"giant tiger prawn","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"CHN","AUS","fenneropenaeus merguiensis",155.998882707744,96,2007,"banana prawn","fenneropenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"CHN","AUS","melicertus latisulcatus",3.74316385226104,96,2007,"western king prawn","melicertus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"CHN","AUS","metapenaeus endeavouri",77.0889420384571,96,2007,"endeavour shrimp","metapenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"CHN","AUS","penaeus",309.370352204317,96,2007,"penaeus shrimps nei","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Aquaculture","Marine"
"CHN","AUS","penaeus",865.276091655497,96,2007,"penaeus shrimps nei","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"CHN","AUS","penaeus monodon",276.494802862765,96,2007,"giant tiger prawn","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"CZE","AUS","fenneropenaeus merguiensis",3.68811535221957,96,2007,"banana prawn","fenneropenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"CZE","AUS","metapenaeus endeavouri",1.82253171101901,96,2007,"endeavour shrimp","metapenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"CZE","AUS","penaeus",3.92729274211707,96,2007,"penaeus shrimps nei","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Aquaculture","Marine"
"CZE","AUS","penaeus",10.984221631043,96,2007,"penaeus shrimps nei","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"CZE","AUS","penaeus monodon",4.33269841799335,96,2007,"giant tiger prawn","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"DEU","AUS","penaeus",1.45120747075247,96,2007,"penaeus shrimps nei","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Aquaculture","Marine"
"DEU","AUS","penaeus",4.0588735136606,96,2007,"penaeus shrimps nei","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"DEU","AUS","penaeus monodon",1.90962869319397,96,2007,"giant tiger prawn","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"ESP","AUS","fenneropenaeus merguiensis",93.0319104491167,96,2007,"banana prawn","fenneropenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"ESP","AUS","melicertus latisulcatus",2.23228319495287,96,2007,"western king prawn","melicertus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"ESP","AUS","metapenaeus endeavouri",45.9729674203806,96,2007,"endeavour shrimp","metapenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"ESP","AUS","penaeus",136.633982740387,96,2007,"penaeus shrimps nei","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Aquaculture","Marine"
"ESP","AUS","penaeus",382.150770849713,96,2007,"penaeus shrimps nei","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"ESP","AUS","penaeus monodon",179.561307209287,96,2007,"giant tiger prawn","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"FJI","AUS","fenneropenaeus merguiensis",5.99977397353008,96,2007,"banana prawn","fenneropenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"FJI","AUS","metapenaeus endeavouri",2.98357588837597,96,2007,"endeavour shrimp","metapenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"FJI","AUS","penaeus",12.9321074911962,96,2007,"penaeus shrimps nei","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Aquaculture","Marine"
"FJI","AUS","penaeus",36.1697342590247,96,2007,"penaeus shrimps nei","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"FJI","AUS","penaeus monodon",10.1322551076136,96,2007,"giant tiger prawn","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"FRA","AUS","penaeus",1.42219216188699,96,2007,"penaeus shrimps nei","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Aquaculture","Marine"
"FRA","AUS","penaeus",3.97772076946773,96,2007,"penaeus shrimps nei","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"FRA","AUS","penaeus monodon",1.83110887224475,96,2007,"giant tiger prawn","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"GBR","AUS","penaeus",1.05287283520994,96,2007,"penaeus shrimps nei","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Aquaculture","Marine"
"GBR","AUS","penaeus",2.94477374890478,96,2007,"penaeus shrimps nei","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"GBR","AUS","penaeus monodon",1.38745390719254,96,2007,"giant tiger prawn","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"GRC","AUS","fenneropenaeus merguiensis",50.3573452169411,96,2007,"banana prawn","fenneropenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"GRC","AUS","melicertus latisulcatus",1.20831502790326,96,2007,"western king prawn","melicertus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"GRC","AUS","metapenaeus endeavouri",24.8847581422238,96,2007,"endeavour shrimp","metapenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"GRC","AUS","penaeus",78.2777304743012,96,2007,"penaeus shrimps nei","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Aquaculture","Marine"
"GRC","AUS","penaeus",218.934517176144,96,2007,"penaeus shrimps nei","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"GRC","AUS","penaeus monodon",95.8718886610265,96,2007,"giant tiger prawn","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"HKG","AUS","fenneropenaeus merguiensis",97.8458920710569,96,2007,"banana prawn","fenneropenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"HKG","AUS","melicertus latisulcatus",2.34867245622653,96,2007,"western king prawn","melicertus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"HKG","AUS","metapenaeus endeavouri",48.3699570714762,96,2007,"endeavour shrimp","metapenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"HKG","AUS","penaeus",152.358452448978,96,2007,"penaeus shrimps nei","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Aquaculture","Marine"
"HKG","AUS","penaeus",426.130446328825,96,2007,"penaeus shrimps nei","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"HKG","AUS","penaeus monodon",186.022033512972,96,2007,"giant tiger prawn","penaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
"IDN","AUS","fenneropenaeus merguiensis",3.36010962648151,96,2007,"banana prawn","fenneropenaeus",NA,"penaeidae","decapoda","malacostraca",NA,"arthropoda","animalia","Shrimps, prawns","Capture","Marine"
